"StudentID","PermanentPincode","CityName","StateName"
"201913902663","585236","Kalaburagi","Karnataka"
"201913902664","585213","Kalaburagi","Karnataka"
"201913902665","585102","Kalaburagi","Karnataka"
"201913902666","585102","Kalaburagi","Karnataka"
"201913902667","585311","Kalaburagi","Karnataka"
"201913902668","585313","Kalaburagi","Karnataka"
"201913902669","585102","Kalaburagi","Karnataka"
"201913902670","585322","Kalaburagi","Karnataka"
"201913902671","585228","Kalaburagi","Karnataka"
"201913902672","585302","Kalaburagi","Karnataka"
"201913902815","585105","Kalaburagi","Karnataka"
"201913902816","585236","Kalaburagi","Karnataka"
"201913902817","585312","Mangalore","Karnataka"
"201913902818","585105","Kalaburagi","Karnataka"
"201913902819","585104","Kalaburagi","Karnataka"
"201913902820","585104","Kalaburagi","Karnataka"
"201913902821","585101","Kalaburagi","Karnataka"
"201913902822","585228","Kalaburagi","Karnataka"
"201913902823","585104","Kalaburagi","Karnataka"
"201913902824","585102","Kalaburagi","Karnataka"
"201913902858","585318","Kalaburagi","Karnataka"
"201913902859","585318","Kalaburagi","Karnataka"
"201913902860","585222","Kalaburagi","Karnataka"
"201913902861","501141","Chittoor","Andhra pradesh"
"201913902872","400074","Mumbai City","Maharashtra"
"201913903375","585314","Kalaburagi","Karnataka"
"201913903376","585314","Kalaburagi","Karnataka"
"201913903377","585306","Kalaburagi","Karnataka"
"201913903378","585307","Kalaburagi","Karnataka"
"201913903379","585305","Kalaburagi","Karnataka"
"201913903380","585305","Kalaburagi","Karnataka"
"201913903381","585305","Kalaburagi","Karnataka"
"201913903382","585306","Kalaburagi","Karnataka"
"201913903383","585324","Kalaburagi","Karnataka"
"201913903385","585302","Kalaburagi","Karnataka"
"201913903386","585302","Kalaburagi","Karnataka"
"201913903387","585302","Kalaburagi","Karnataka"
"201913903388","585302","Kalaburagi","Karnataka"
"201913903389","585302","Kalaburagi","Karnataka"
"201913903390","585302","Kalaburagi","Karnataka"
"201913903391","585302","Kalaburagi","Karnataka"
"201913903393","585302","Kalaburagi","Karnataka"
"201913903394","585302","Kalaburagi","Karnataka"
"201914002021","585211","Kalaburagi","Karnataka"
"201914002022","585302","Kalaburagi","Karnataka"
"201914002023","585104","Kalaburagi","Karnataka"
"201914002026","585102","Kalaburagi","Karnataka"
"201914002031","585104","Kalaburagi","Karnataka"
"201914002032","585105","Kalaburagi","Karnataka"
"201914002033","585104","Kalaburagi","Karnataka"
"201914002034","585105","Kalaburagi","Karnataka"
"201914002035","585105","Kalaburagi","Karnataka"
"201914002036","585105","Kalaburagi","Karnataka"
"201914002037","585218","Kalaburagi","Karnataka"
"201914002038","585306","Kalaburagi","Karnataka"
"201914002039","585104","Kalaburagi","Karnataka"
"201914002040","585325","Kalaburagi","Karnataka"
"201914002041","585105","Kalaburagi","Karnataka"
"201914002042","585103","Kalaburagi","Karnataka"
"201914002700","585103","Kalaburagi","Karnataka"
"201914002701","585102","Kalaburagi","Karnataka"
"201914002702","585316","Kalaburagi","Karnataka"
"201914002703","585104","Kalaburagi","Karnataka"
"201914002704","585103","Kalaburagi","Karnataka"
"201914002705","585102","Kalaburagi","Karnataka"
"201914002840","585322","Kalaburagi","Karnataka"
"201914002841","585102","Kalaburagi","Karnataka"
"201914002842","585102","Kalaburagi","Karnataka"
"201914002843","585324","Kalaburagi","Karnataka"
"201914002844","585105","Kalaburagi","Karnataka"
"201914002845","585102","Kalaburagi","Karnataka"
"201914002846","585228","Kalaburagi","Karnataka"
"201914002847","585330","Bidar","Karnataka"
"201914002848","585330","Kalaburagi","Karnataka"
"201914003507","585412","Bidar","Karnataka"
"201914101434","585105","Kalaburagi","Karnataka"
"201914201590","585102","Kalaburagi","Karnataka"
"201914201591","585102","Kalaburagi","Karnataka"
"201914201592","585102","Kalaburagi","Karnataka"
"201914201593","585316","Kalaburagi","Karnataka"
"201914201594","585317","Kalaburagi","Karnataka"
"201914201595","585264","Kalaburagi","Karnataka"
"201914201596","585225","Kalaburagi","Karnataka"
"201914201597","585265","Kalaburagi","Karnataka"
"201914201598","585225","Kalaburagi","Karnataka"
"201914201599","585228","Kalaburagi","Karnataka"
"201914201600","585228","Kalaburagi","Karnataka"
"201914201601","585225","Kalaburagi","Karnataka"
"201914201602","585225","Kalaburagi","Karnataka"
"201914201603","585310","Kalaburagi","Karnataka"
"201914201604","585265","Kalaburagi","Karnataka"
"201914201605","585102","Kalaburagi","Karnataka"
"201914201606","585316","Kalaburagi","Karnataka"
"201914201607","585102","Kalaburagi","Karnataka"
"201914201608","585102","Kalaburagi","Karnataka"
"201914201609","585106","Kalaburagi","Karnataka"
"201914201610","585106","Kalaburagi","Karnataka"
"201914201611","586123","Bijapur","Karnataka"
"201914201612","585102","Kalaburagi","Karnataka"
"201914201613","585265","Kalaburagi","Karnataka"
"201914201614","585103","Kalaburagi","Karnataka"
"201914201615","585324","Kalaburagi","Karnataka"
"201914201616","585213","Kalaburagi","Karnataka"
"201914201617","585102","Kalaburagi","Karnataka"
"201914201850","585218","Kalaburagi","Karnataka"
"201914201851","585265","Kalaburagi","Karnataka"
"201914201854","585320","Kalaburagi","Karnataka"
"201914201859","585316","Kalaburagi","Karnataka"
"201914201863","585102","Kalaburagi","Karnataka"
"201914201865","585213","Kalaburagi","Karnataka"
"201914201866","585228","Kalaburagi","Karnataka"
"201914201867","585265","Kalaburagi","Karnataka"
"201914201868","585102","Kalaburagi","Karnataka"
"201914201869","585316","Kalaburagi","Karnataka"
"201914201870","585225","Kalaburagi","Karnataka"
"201914201871","585306","Kalaburagi","Karnataka"
"201914201872","585213","Kalaburagi","Karnataka"
"201914201873","585312","Kalaburagi","Karnataka"
"201914201874","585103","Kalaburagi","Karnataka"
"201914201964","585213","Kalaburagi","Karnataka"
"201914201965","585305","Kalaburagi","Karnataka"
"201914201966","585305","Kalaburagi","Karnataka"
"201914201967","585306","Kalaburagi","Karnataka"
"201914201968","585302","Kalaburagi","Karnataka"
"201914201969","585305","Kalaburagi","Karnataka"
"201914201970","585236","Kalaburagi","Karnataka"
"201914201971","585316","Kalaburagi","Karnataka"
"201914201972","585305","Kalaburagi","Karnataka"
"201914201973","585215","Kalaburagi","Karnataka"
"201914201974","585103","Kalaburagi","Karnataka"
"201914201975","585218","Kalaburagi","Karnataka"
"201914201976","585218","Kalaburagi","Karnataka"
"201914201977","585305","Kalaburagi","Karnataka"
"201914201978","585103","Kalaburagi","Karnataka"
"201914201979","585306","Kalaburagi","Karnataka"
"201914201980","585305","Kalaburagi","Karnataka"
"201914201981","585104","Kalaburagi","Karnataka"
"201914201982","585104","Kalaburagi","Karnataka"
"201914201983","585218","Kalaburagi","Karnataka"
"201914201985","585306","Kalaburagi","Karnataka"
"201914201986","585306","Kalaburagi","Karnataka"
"201914201987","585306","Kalaburagi","Karnataka"
"201914201988","585102","Kalaburagi","Karnataka"
"201914201989","585310","Kalaburagi","Karnataka"
"201914201990","585103","Kalaburagi","Karnataka"
"201914201991","585306","Kalaburagi","Karnataka"
"201914201992","585306","Kalaburagi","Karnataka"
"201914201993","585265","Kalaburagi","Karnataka"
"201914202058","585211","Kalaburagi","Karnataka"
"201914202059","585308","Kalaburagi","Karnataka"
"201914202060","585306","Kalaburagi","Karnataka"
"201914202061","585104","Kalaburagi","Karnataka"
"201914202062","585101","Kalaburagi","Karnataka"
"201914202063","585313","Kalaburagi","Karnataka"
"201914202064","585305","Kalaburagi","Karnataka"
"201914202065","585313","Kalaburagi","Karnataka"
"201914202066","585316","Kalaburagi","Karnataka"
"201914202069","585316","Kalaburagi","Karnataka"
"201914202070","585328","Bidar","Karnataka"
"201914202071","585437","Bidar","Karnataka"
"201914202072","585211","Kalaburagi","Karnataka"
"201914202073","585306","Kalaburagi","Karnataka"
"201914202074","585313","Kalaburagi","Karnataka"
"201914202075","585222","Kalaburagi","Karnataka"
"201914202076","585214","Yadgir","Karnataka"
"201914202077","585324","Kalaburagi","Karnataka"
"201914202078","585324","Kalaburagi","Karnataka"
"201914202079","585324","Kalaburagi","Karnataka"
"201914202107","585102","Kalaburagi","Karnataka"
"201914202108","585306","Kalaburagi","Karnataka"
"201914202109","585306","Kalaburagi","Karnataka"
"201914202110","585265","Kalaburagi","Karnataka"
"201914202111","585102","Kalaburagi","Karnataka"
"201914203023","585313","Kalaburagi","Karnataka"
"201914203024","585236","Kalaburagi","Karnataka"
"201914203025","585102","Kalaburagi","Karnataka"
"201914203026","585236","Kalaburagi","Karnataka"
"201914203027","585331","Bidar","Karnataka"
"201914203028","585313","Kalaburagi","Karnataka"
"201914203029","585331","Bidar","Karnataka"
"201914203030","585105","Kalaburagi","Karnataka"
"201914203031","585104","Kalaburagi","Karnataka"
"201914203032","585104","Kalaburagi","Karnataka"
"201914203035","585105","Kalaburagi","Karnataka"
"201914203036","585265","Kalaburagi","Karnataka"
"201914203037","585305","Kalaburagi","Karnataka"
"201914203038","585318","Kalaburagi","Karnataka"
"201914203039","585322","Kalaburagi","Karnataka"
"201914203040","585228","Kalaburagi","Karnataka"
"201914203041","585228","Kalaburagi","Karnataka"
"201914203055","585228","Kalaburagi","Karnataka"
"201914203056","585311","Kalaburagi","Karnataka"
"201914301693","585318","Kalaburagi","Karnataka"
"201914301694","585222","Kalaburagi","Karnataka"
"201914301746","585292","Kalaburagi","Karnataka"
"201914301747","585292","Kalaburagi","Karnataka"
"201914301748","585317","Kalaburagi","Karnataka"
"201914301749","585222","Kalaburagi","Karnataka"
"201914301750","585222","Kalaburagi","Karnataka"
"201914301751","585225","Kalaburagi","Karnataka"
"201914301752","585211","Kalaburagi","Karnataka"
"201914301753","585225","Kalaburagi","Karnataka"
"201914301754","585225","Kalaburagi","Karnataka"
"201914301755","585225","Kalaburagi","Karnataka"
"201914301756","585225","Kalaburagi","Karnataka"
"201914301891","585228","Bangalore","Karnataka"
"201914301892","585228","Bangalore","Karnataka"
"201914301893","585211","Bangalore","Karnataka"
"201914302634","585305","Kalaburagi","Karnataka"
"201914302635","585307","Kalaburagi","Karnataka"
"201914302803","585320","Kalaburagi","Karnataka"
"201914302804","585320","Kalaburagi","Karnataka"
"201914302805","585222","Kalaburagi","Karnataka"
"201914302806","585324","Kalaburagi","Karnataka"
"201914302807","585320","Kalaburagi","Karnataka"
"201914302808","585320","Kalaburagi","Karnataka"
"201914302809","585307","Kalaburagi","Karnataka"
"201914302810","585324","Kalaburagi","Karnataka"
"201914302811","585305","Kalaburagi","Karnataka"
"201914302812","585222","Kalaburagi","Karnataka"
"201914302813","585318","Kalaburagi","Karnataka"
"201914302814","585222","Kalaburagi","Karnataka"
"201914501845","585211","Kalaburagi","Karnataka"
"201914501846","585292","Kalaburagi","Karnataka"
"201914501847","585292","Kalaburagi","Karnataka"
"201914501848","585317","Kalaburagi","Karnataka"
"201914501849","585292","Kalaburagi","Karnataka"
"201914501932","585228","Bangalore","Karnataka"
"201914501933","585228","Kalaburagi","Karnataka"
"201914502673","585228","Kalaburagi","Karnataka"
"201914502674","585225","Kalaburagi","Karnataka"
"201914502675","585228","Kalaburagi","Karnataka"
"201914502825","585210","Kalaburagi","Karnataka"
"201914502826","585210","Kalaburagi","Karnataka"
"201914502827","585317","Kalaburagi","Karnataka"
"201914502828","585222","Kalaburagi","Karnataka"
"201914502829","585222","Kalaburagi","Karnataka"
"201914502830","585320","Kalaburagi","Karnataka"
"201914502831","585320","Kalaburagi","Karnataka"
"201914502832","585222","Kalaburagi","Karnataka"
"201914502833","585320","Kalaburagi","Karnataka"
"201914502834","585320","Kalaburagi","Karnataka"
"201914502835","585307","Kalaburagi","Karnataka"
"201914502836","585324","Kalaburagi","Karnataka"
"201914502837","585307","Kalaburagi","Karnataka"
"201914502838","585222","Kalaburagi","Karnataka"
"201914502839","585211","Kalaburagi","Karnataka"
"201914503395","585307","Kalaburagi","Karnataka"
"201914601823","580024","Hubballi","Karnataka"
"201914601824","581207","Hubballi","Karnataka"
"201914601825","580023","Hubballi","Karnataka"
"201914601826","580029","Hubballi","Karnataka"
"201914601827","580023","Hubballi","Karnataka"
"201914601828","581204","Dharwad","Karnataka"
"201914601829","581103","Dharwad","Karnataka"
"201914603137","580009","Dharwad","Karnataka"
"201914603138","581204","Dharwad","Karnataka"
"201914603139","580028","Dharwad","Karnataka"
"201914603140","580024","Hubballi","Karnataka"
"201914603141","581126","Hubballi","Karnataka"
"201914603142","581212","Dharwad","Karnataka"
"201914603143","581212","Dharwad","Karnataka"
"201914603144","581204","Dharwad","Karnataka"
"201914603145","580024","Hubballi","Karnataka"
"201914603146","580024","Dharwad","Karnataka"
"201914603147","581113","Dharwad","Karnataka"
"201914603148","580021","Dharwad","Karnataka"
"201914701852","581212","Dharwad","Karnataka"
"201914701853","580038","Hubballi","Karnataka"
"201914701855","580114","Dharwad","Karnataka"
"201914701856","580024","Hubballi","Karnataka"
"201914701857","580114","Dharwad","Karnataka"
"201914701858","580023","Hubballi","Karnataka"
"201914701860","580030","Hubballi","Karnataka"
"201914701861","580023","Hubballi","Karnataka"
"201914701862","580028","Hubballi","Karnataka"
"201914701864","580032","Hubballi","Karnataka"
"201914702773","580024","Hubballi","Karnataka"
"201914702774","580026","Hubballi","Karnataka"
"201914702775","580030","Dharwad","Karnataka"
"201914702776","580024","Hubballi","Karnataka"
"201914702777","581207","Dharwad","Karnataka"
"201914702778","581207","Dharwad","Karnataka"
"201914702779","580024","Hubballi","Karnataka"
"201914702780","580030","Hubballi","Karnataka"
"201914702781","582208","Dharwad","Karnataka"
"201914702782","580024","Hubballi","Karnataka"
"201914702783","580020","Hubballi","Karnataka"
"201914702784","585310","Kalaburagi","Karnataka"
"201914703272","583201","Ballari","Karnataka"
"201914703273","580020","Hubballi","Karnataka"
"201914703274","580021","Hubballi","Karnataka"
"201914703275","581209","Hubballi","Karnataka"
"201914703276","591130","Belagavi","Karnataka"
"201914703277","580031","Hubballi","Karnataka"
"201914703278","580024","Hubballi","Karnataka"
"201914703279","591118","Belagavi","Karnataka"
"201914703280","580020","Hubballi","Karnataka"
"201914703281","580024","Hubballi","Karnataka"
"201914703282","582208","Dharwad","Karnataka"
"201914703283","580028","Hubballi","Karnataka"
"201914703284","580024","Hubballi","Karnataka"
"201914703285","580020","Hubballi","Karnataka"
"201914703286","580001","Dharwad","Karnataka"
"201914703287","580024","Hubballi","Karnataka"
"201914703288","580023","Hubballi","Karnataka"
"201914703289","580020","Hubballi","Karnataka"
"201914703290","591224","Belagavi","Karnataka"
"201914703392","580023","Hubballi","Karnataka"
"201914802252","581207","Hubballi","Karnataka"
"201914802253","580024","Hubballi","Karnataka"
"201914802254","580023","Dharwad","Karnataka"
"201914902751","580023","Hubballi","Karnataka"
"201914902752","580024","Hubballi","Karnataka"
"201914902753","580024","Hubballi","Karnataka"
"201914902754","587114","Bagalkote","Karnataka"
"201914902755","580023","Hubballi","Karnataka"
"201914902756","580008","Dharwad","Karnataka"
"201914902757","581204","Dharwad","Karnataka"
"201914902758","580023","Hubballi","Karnataka"
"201914902759","580028","Hubballi","Karnataka"
"201914902760","580028","Hubballi","Karnataka"
"201914902761","584124","Raichur","Karnataka"
"201914902772","580001","Raichur","Karnataka"
"201915003519","580028","Dharwad","Karnataka"
"201915003520","581113","Dharwad","Karnataka"
"201915003521","580112","Dharwad","Karnataka"
"201915003522","580112","Dharwad","Karnataka"
"201915003523","581113","Dharwad","Karnataka"
"201915003524","581113","Dharwad","Karnataka"
"201915003525","581113","Dharwad","Karnataka"
"201915003526","580026","Dharwad","Karnataka"
"201915003527","581113","Dharwad","Karnataka"
"201915003528","580031","Hubballi","Karnataka"
"201915003529","580025","Dharwad","Karnataka"
"201915003530","581337","Uttara Kannada","Karnataka"
"201915003531","580024","Hubballi","Karnataka"
"201915003532","580025","Hubballi","Karnataka"
"201915003533","580025","Hubballi","Karnataka"
"201915003534","581205","Haveri","Karnataka"
"201915003535","580024","Hubballi","Karnataka"
"201915202862","585104","Kalaburagi","Karnataka"
"201915202863","585211","Kalaburagi","Karnataka"
"201915202864","585211","Kalaburagi","Karnataka"
"201915202865","585222","Kalaburagi","Karnataka"
"201915202866","585222","Kalaburagi","Karnataka"
"201915202867","585211","Kalaburagi","Karnataka"
"201915202868","585103","Kalaburagi","Karnataka"
"201915202869","585222","Kalaburagi","Karnataka"
"201915202870","585211","Kalaburagi","Karnataka"
"20191700819","574143","Dakshina Kannada","Karnataka"
"20191700820","575004","Mangalore","Karnataka"
"20191700821","575002","Dakshina Kannada","Karnataka"
"20191700822","575022","Mangalore","Karnataka"
"20191700823","577132","Chickamagaluru ","Karnataka"
"20191700824","575016","Mangalore","Karnataka"
"20191700825","574145","Mangalore","Karnataka"
"20191700826","575004","Mangalore","Karnataka"
"20191700827","574151","Mangalore","Karnataka"
"20191700828","575008","Mangalore","Karnataka"
"20191700829","575006","Mangalore","Karnataka"
"20191700830","575006","Mangalore","Karnataka"
"20191700831","571251","Kodagu","Karnataka"
"20191700832","574142","Mangalore","Karnataka"
"20191700833","575027","Mangalore","Karnataka"
"20191700834","575008","Mangalore","Karnataka"
"20191700835","575016","Mangalore","Karnataka"
"20191700836","575016","Mangalore","Karnataka"
"20191700837","575029","Mangalore","Karnataka"
"20191700838","575005","Mangalore","Karnataka"
"20191700839","575004","Mangalore","Karnataka"
"20191700840","575005","Mangalore","Karnataka"
"20191700841","581349","Dakshina Kannada","Karnataka"
"20191700842","575001","Dakshina Kannada","Karnataka"
"20191700843","575013","Dakshina Kannada","Karnataka"
"20191700844","575016","Dakshina Kannada","Karnataka"
"20191700845","575008","Dakshina Kannada","Karnataka"
"20191700846","577124","Dakshina Kannada","Karnataka"
"20191700847","575016","Dakshina Kannada","Karnataka"
"20191700865","577414","Shimoga","Karnataka"
"20191700878","575004","Mangalore","Karnataka"
"20191700879","575008","Mangalore","Karnataka"
"20191700882","573111","Mangalore","Karnataka"
"20191700884","575004","Mangalore","Karnataka"
"20191700886","575002","Mangalore","Karnataka"
"20191700889","575028","Mangalore","Karnataka"
"20191700891","575026","Mangalore","Karnataka"
"20191700892","575029","Mangalore","Karnataka"
"20191700893","575008","Mangalore","Karnataka"
"20191700894","575002","Bangalore","Karnataka"
"20191701489","575015","Dakshina Kannada","Karnataka"
"20191701490","574243","Dakshina Kannada","Karnataka"
"20191701491","574203","Dakshina Kannada","Karnataka"
"20191701492","574224","Dakshina Kannada","Karnataka"
"20191701493","574243","Dakshina Kannada","Karnataka"
"20191701494","574165","Dakshina Kannada","Karnataka"
"20191701495","574211","Dakshina Kannada","Karnataka"
"20191701496","574267","Dakshina Kannada","Karnataka"
"20191701497","575003","Dakshina Kannada","Karnataka"
"20191701498","575029","Dakshina Kannada","Karnataka"
"20191701499","575028","Dakshina Kannada","Karnataka"
"20191701500","575003","Dakshina Kannada","Karnataka"
"20191701501","575007","Dakshina Kannada","Karnataka"
"20191701502","575029","Dakshina Kannada","Karnataka"
"20191701503","575016","Dakshina Kannada","Karnataka"
"20191701504","574227","Davangere","Karnataka"
"20191701505","575001","Dakshina Kannada","Karnataka"
"20191701506","575029","Dakshina Kannada","Karnataka"
"20191702151","577111","Chickamagaluru ","Karnataka"
"20191702152","575015","Dakshina Kannada","Karnataka"
"20191702153","575015","Dakshina Kannada","Karnataka"
"20191702154","575002","Dakshina Kannada","Karnataka"
"20191702155","575013","Dakshina Kannada","Karnataka"
"20191702156","575008","Dakshina Kannada","Karnataka"
"20191702157","575008","Dakshina Kannada","Karnataka"
"20191702158","575015","Dakshina Kannada","Karnataka"
"20191702159","575008","Dakshina Kannada","Karnataka"
"20191702160","575015","Dakshina Kannada","Karnataka"
"20191702161","575015","Dakshina Kannada","Karnataka"
"20191702162","577432","Shimoga","Karnataka"
"20191702163","575009","Dakshina Kannada","Karnataka"
"20191702164","581341","Uttara Kannada","Karnataka"
"20191702165","574211","Dakshina Kannada","Karnataka"
"20191702166","575007","Dakshina Kannada","Karnataka"
"20191702167","581205","Dakshina Kannada","Karnataka"
"20191702168","575015","Dakshina Kannada","Karnataka"
"20191702169","671323","Kasargod","Kerala"
"20191702170","575015","Dakshina Kannada","Karnataka"
"20191702171","575014","Dakshina Kannada","Karnataka"
"20191703033","575015","Dakshina Kannada","Karnataka"
"20191703034","575015","Dakshina Kannada","Karnataka"
"20191703042","575015","Dakshina Kannada","Karnataka"
"20191703043","575005","Dakshina Kannada","Karnataka"
"20191703054","575002","Dakshina Kannada","Karnataka"
"20191703057","575016","Dakshina Kannada","Karnataka"
"20191703058","574326","Dakshina Kannada","Karnataka"
"20191703059","575015","Dakshina Kannada","Karnataka"
"20191703060","575016","Dakshina Kannada","Karnataka"
"20191703061","574143","Dakshina Kannada","Karnataka"
"20191703062","574243","Dakshina Kannada","Karnataka"
"20191703063","575022","Dakshina Kannada","Karnataka"
"20191703064","575015","Dakshina Kannada","Karnataka"
"20191703065","581320","Dakshina Kannada","Karnataka"
"20191703092","587201","Bagalkote","Karnataka"
"20191703093","671323","Kasargod","Kerala"
"20191703094","575016","Dakshina Kannada","Karnataka"
"20191703095","575002","Dakshina Kannada","Karnataka"
"20191703096","575015","Dakshina Kannada","Karnataka"
"20191703097","575016","Dakshina Kannada","Karnataka"
"20191703098","575014","Dakshina Kannada","Karnataka"
"20191703099","575006","Dakshina Kannada","Karnataka"
"20191703100","575005","Dakshina Kannada","Karnataka"
"20191703101","575002","Dakshina Kannada","Karnataka"
"20191703102","575008","Dakshina Kannada","Karnataka"
"20191703103","575016","Dakshina Kannada","Karnataka"
"20191703104","585414","Bidar","Karnataka"
"20191703105","585413","Bidar","Karnataka"
"20191703106","585413","Bidar","Karnataka"
"20191703107","585421","Bidar","Karnataka"
"20191703108","585411","Bidar","Karnataka"
"20191703109","575013","Dakshina Kannada","Karnataka"
"20191703110","575004","Dakshina Kannada","Karnataka"
"20191703111","575001","Dakshina Kannada","Karnataka"
"20191703112","575001","Dakshina Kannada","Karnataka"
"20191703113","575015","Dakshina Kannada","Karnataka"
"20191703114","575013","Dakshina Kannada","Karnataka"
"20191703115","576112","Udupi","Karnataka"
"20191703116","575015","Dakshina Kannada","Karnataka"
"20191703117","573211","Hassan","Karnataka"
"20191703118","575015","Dakshina Kannada","Karnataka"
"20191703119","560036","Bangalore","Karnataka"
"20191703120","575006","Dakshina Kannada","Karnataka"
"20191703121","575015","Dakshina Kannada","Karnataka"
"20191703122","575006","Dakshina Kannada","Karnataka"
"20191703123","575006","Dakshina Kannada","Karnataka"
"20191703158","577160","Chickamagaluru ","Karnataka"
"20191703159","587206","Dakshina Kannada","Karnataka"
"20191703482","574239","Dakshina Kannada","Karnataka"
"20191703483","574239","Dakshina Kannada","Karnataka"
"20191703598","575015","Dakshina Kannada","Karnataka"
"20191703599","575006","Dakshina Kannada","Karnataka"
"20191703600","575015","Dakshina Kannada","Karnataka"
"20191703601","575015","Dakshina Kannada","Karnataka"
"20191703602","575015","Dakshina Kannada","Karnataka"
"20191703603","575015","Dakshina Kannada","Karnataka"
"20191703604","574165","Dakshina Kannada","Karnataka"
"20191703605","575015","Dakshina Kannada","Karnataka"
"20191703606","577113","Chickamagaluru ","Karnataka"
"20191703607","575014","Dakshina Kannada","Karnataka"
"20191703608","575029","Dakshina Kannada","Karnataka"
"20191703609","575029","Dakshina Kannada","Karnataka"
"20191703610","562122","Bangalore","Karnataka"
"20191703611","574145","Dakshina Kannada","Karnataka"
"20191703612","574151","Dakshina Kannada","Karnataka"
"20191703613","575015","Dakshina Kannada","Karnataka"
"20191703614","575015","Dakshina Kannada","Karnataka"
"20191703615","577142","Chickamagaluru ","Karnataka"
"20191703616","416122","Kolhapur","Maharashtra"
"20191801271","580030","Hubballi","Karnataka"
"20191801272","581212","Dharwad","Karnataka"
"20191801273","580025","Hubballi","Karnataka"
"20191801274","580020","Hubballi","Karnataka"
"20191801275","581117","Dharwad","Karnataka"
"20191801276","580020","Hubballi","Karnataka"
"20191801277","581212","Dharwad","Karnataka"
"20191801278","581196","Dharwad","Karnataka"
"20191801279","581212","Dharwad","Karnataka"
"20191801280","581113","Hubballi","Karnataka"
"20191801281","580020","Hubballi","Karnataka"
"20191801282","580026","Hubballi","Karnataka"
"20191801283","580112","Dharwad","Karnataka"
"20191801284","581212","Dharwad","Karnataka"
"20191801285","580001","Dharwad","Karnataka"
"20191801286","581207","Hubballi","Karnataka"
"20191801287","580025","Hubballi","Karnataka"
"20191801288","580114","Dharwad","Karnataka"
"20191801289","581207","Hubballi","Karnataka"
"20191801290","581113","Dharwad","Karnataka"
"20191801570","580020","Hubballi","Karnataka"
"20191801571","515872","Chittoor","Andhra pradesh"
"20191801572","580024","Hubballi","Karnataka"
"20191801573","580001","Dharwad","Karnataka"
"20191801574","572115","Tumkur","Karnataka"
"20191801575","581117","Dharwad","Karnataka"
"20191801576","580001","Dharwad","Karnataka"
"20191801577","580009","Dharwad","Karnataka"
"20191801578","577501","Chitradurga","Karnataka"
"20191801580","580023","Hubballi","Karnataka"
"20191801581","580029","Hubballi","Karnataka"
"20191801582","581212","Dharwad","Karnataka"
"20191801583","581209","Dharwad","Karnataka"
"20191801584","580025","Hubballi","Karnataka"
"20191801585","581113","Dharwad","Karnataka"
"20191801586","581207","Hubballi","Karnataka"
"20191801587","581207","Hubballi","Karnataka"
"20191801588","580025","Hubballi","Karnataka"
"20191801589","581206","Dharwad","Karnataka"
"20191802356","582112","Gadag","Karnataka"
"20191802357","580023","Hubballi","Karnataka"
"20191802358","580031","Hubballi","Karnataka"
"20191802359","580023","Hubballi","Karnataka"
"20191802360","580020","Hubballi","Karnataka"
"20191802361","580023","Hubballi","Karnataka"
"20191802362","582208","Dharwad","Karnataka"
"20191802363","580020","Hubballi","Karnataka"
"20191802364","580009","Dharwad","Karnataka"
"20191802365","580001","Dharwad","Karnataka"
"20191803301","580023","Hubballi","Karnataka"
"20191803302","580030","Hubballi","Karnataka"
"20191803303","581207","Hubballi","Karnataka"
"20191803304","581329","Dharwad","Karnataka"
"20191803305","580030","Hubballi","Karnataka"
"2019200022","585103","Bangalore","Karnataka"
"2019200023","585104","Bangalore","Karnataka"
"2019200024","585302","Bangalore","Karnataka"
"2019200025","585201","Bangalore","Karnataka"
"2019200026","585103","Bangalore","Karnataka"
"2019200027","585102","Bangalore","Karnataka"
"2019200028","585309","Bangalore","Karnataka"
"2019200029","585103","Bangalore","Karnataka"
"2019200030","585103","Bangalore","Karnataka"
"2019200031","585212","Bangalore","Karnataka"
"2019200032","585225","Bangalore","Karnataka"
"2019200033","585212","Bangalore","Karnataka"
"2019200034","585212","Bangalore","Karnataka"
"2019200035","585103","Bangalore","Karnataka"
"2019200036","585106","Bangalore","Karnataka"
"2019200037","585102","Bangalore","Karnataka"
"2019200038","585106","Bangalore","Karnataka"
"2019200039","585103","Bangalore","Karnataka"
"2019200076","585103","Bangalore","Karnataka"
"2019200077","585229","Bangalore","Karnataka"
"2019200078","585104","Bangalore","Karnataka"
"2019200079","585302","Bangalore","Karnataka"
"2019200080","585105","Bangalore","Karnataka"
"2019200081","585225","Bangalore","Karnataka"
"2019200082","585101","Bangalore","Karnataka"
"2019200083","585104","Bangalore","Karnataka"
"2019200084","585105","Bangalore","Karnataka"
"2019200085","585104","Bangalore","Karnataka"
"2019200086","585104","Bangalore","Karnataka"
"2019200087","585292","Bangalore","Karnataka"
"2019200088","585318","Bangalore","Karnataka"
"2019200089","585225","Bangalore","Karnataka"
"2019200090","585104","Bangalore","Karnataka"
"2019200091","585103","Bangalore","Karnataka"
"20192001155","580024","Hubballi","Karnataka"
"20192001414","582101","Hubballi","Karnataka"
"20192001415","581207","Hubballi","Karnataka"
"20192001416","586203","Bijapur","Karnataka"
"20192001417","581343","Hubballi","Karnataka"
"20192001418","580023","Hubballi","Karnataka"
"20192001419","580025","Hubballi","Karnataka"
"20192001420","580024","Hubballi","Karnataka"
